2494383,54.0
2494388,50.0
2494404,42.0
2494414,45.0
2494425,54.0
2494443,47.0
2494451,44.0
2494460,55.0
2494479,51.0
2494489,46.0
2494497,39.0
2494516,52.0
2494527,49.0
2494568,43.0
2494572,52.0
2494576,55.0
2494584,48.0
2494591,41.0
2494601,54.0
2494610,52.0
2494619,44.0
2494632,44.0
2494640,55.0
2494671,72.0
2494697,42.0
2494704,53.0
2494708,52.0
2494713,48.0
2494724,39.0
2494732,52.0
2494741,50.0
2494750,45.0
2494772,50.0
2494781,54.0
2494789,48.0
2494797,41.0
2494818,52.0
2494827,51.0
2494840,45.0
2494847,44.0
2494863,53.0
2494872,48.0
2494889,41.0
2494899,50.0
2494908,51.0
2494917,47.0
2494940,41.0
2494949,55.0
2494955,49.0
2494975,43.0
2494991,44.0
2494996,52.0
2495005,50.0
2495013,42.0
2495046,50.0
2495052,50.0
2495057,46.0
2495066,39.0
2495075,50.0
2495087,46.0
2495121,44.0
2495125,50.0
2495130,53.0
2495141,50.0
2495150,40.0
2495159,53.0
2495184,49.0
2495206,44.0
2495211,42.0
2495217,53.0
2495223,48.0
2495232,45.0
2495244,50.0
2495263,52.0
2495275,45.0
2495281,41.0
2495290,51.0
2495314,51.0
2495320,45.0
2495332,44.0
2495340,53.0
2495374,49.0
2495378,42.0
2495382,53.0
2495389,53.0
2495399,44.0
2495421,38.0
2495432,76.0
2495439,49.0
2495451,41.0
2495468,46.0
2495478,50.0
2495487,48.0
2495497,41.0
2495517,52.0
2495526,50.0
2495535,45.0
2495544,40.0
2495565,54.0
2495579,47.0
2495587,43.0
2495593,51.0
2495614,52.0
2495625,50.0
2495631,41.0
2495648,52.0
2495662,48.0
2495671,46.0
2495684,43.0
2495690,53.0
2495709,51.0
2495718,43.0
2495727,51.0
2495736,51.0
2495759,43.0
2495768,38.0
2495777,52.0
2495786,48.0
2495796,44.0
2495819,47.0
2495827,49.0
2495837,48.0
2495867,42.0
2495871,52.0
2495877,48.0
2495895,46.0
2495923,42.0
2495927,53.0
2495932,47.0
2495941,42.0
2495951,50.0
2495960,52.0
2495970,47.0
2495980,41.0
2496004,50.0
2496009,51.0
2496018,43.0
2496026,43.0
2496048,49.0
2496057,47.0
2496069,43.0
2496076,52.0
2496098,51.0
2496103,48.0
2496120,40.0
2496130,52.0
2496137,49.0
2496147,41.0
2496179,50.0
2496183,53.0
2496192,47.0
2496199,70.0
2496209,52.0
2496218,51.0
2496240,42.0
2496248,40.0
2496258,52.0
2496269,47.0
2496288,44.0
2496307,50.0
2496312,48.0
2496317,46.0
2496326,44.0
2496352,50.0
2496359,47.0
2496365,45.0
2496403,46.0
2496409,53.0
2496418,47.0
2496429,43.0
2496436,50.0
2496456,50.0
2496462,45.0
2496468,46.0
2496474,51.0
2496487,48.0
2496508,44.0
2496526,47.0
2496532,51.0
2496538,47.0
2496553,43.0
2496562,53.0
2496572,49.0
2496581,48.0
2496602,49.0
2496611,50.0
2496619,49.0
2496631,45.0
2496664,49.0
2496668,51.0
2496673,47.0
2496682,48.0
2496690,52.0
2496710,49.0
2496720,50.0
2496729,50.0
2496738,51.0
2496760,50.0
2496769,48.0
2496780,54.0
2496788,53.0
2496797,49.0
2496820,49.0
2496829,54.0
2496840,51.0
2496846,48.0
2496867,52.0
2496884,53.0
2496888,52.0
2496897,49.0
2496915,53.0
2496925,54.0
2496954,50.0
2496967,52.0
2496971,56.0
2496977,71.0
2496988,48.0
2496996,55.0
2497006,53.0
2497025,52.0
2497037,49.0
2497046,56.0
2497054,55.0
2497063,52.0
2497087,52.0
2497094,56.0
2497132,54.0
2497136,51.0
2497141,55.0
2497147,55.0
2497156,51.0
2497165,54.0
2497176,57.0
2497185,55.0
2497226,50.0
2497231,55.0
2497235,55.0
2497244,54.0
2497253,52.0
2497265,55.0
2497271,54.0
2497281,53.0
2497305,51.0
2497321,57.0
2497328,55.0
2497335,50.0
2497341,56.0
2497361,59.0
2497371,55.0
2497396,48.0
2497402,55.0
2497409,57.0
2497421,48.0
2497427,51.0
2497438,58.0
2497458,54.0
2497468,47.0
2497477,56.0
2497486,57.0
2497507,53.0
2497516,51.0
2497526,58.0
2497535,55.0
2497545,53.0
2497567,49.0
2497576,56.0
2497604,54.0
2497624,48.0
2497630,55.0
2497635,56.0
2497644,51.0
2497653,52.0
2497661,57.0
2497670,53.0
2497679,51.0
2497714,55.0
2497723,57.0
2497727,52.0
2497736,47.0
2497745,74.0
2497754,55.0
2497763,50.0
2497784,49.0
2497797,54.0
2497801,55.0
2497820,50.0
2497833,54.0
2497838,59.0
2497847,50.0
2497884,50.0
2497890,54.0
2497896,53.0
2497908,50.0
2497913,53.0
2497922,55.0
2497939,53.0
2497968,49.0
2497972,55.0
2497978,53.0
2497987,50.0
2497999,49.0
2498004,56.0
2498064,52.0
2498070,48.0
2498077,54.0
2498084,54.0
2498098,51.0
2498105,47.0
2498111,55.0
2498118,53.0
2498127,46.0
2498143,53.0
2498150,54.0
2498154,50.0
2498161,46.0
2498171,55.0
2498207,54.0
2498214,51.0
2498220,45.0
2498226,57.0
2498235,52.0
2498244,47.0
2498269,55.0
2498274,53.0
2498282,51.0
2498292,48.0
2498316,56.0
2498326,54.0
2498333,48.0
2498344,49.0
2498356,54.0
2498389,52.0
2498394,47.0
2498398,57.0
2498408,54.0
2498419,53.0
2498427,46.0
2498438,56.0
2498457,51.0
2498466,49.0
2498475,54.0
2498485,55.0
2498525,53.0
2498532,69.0
2498536,54.0
2498544,54.0
2498552,48.0
2498572,47.0
2498596,56.0
2498600,52.0
2498604,47.0
2498611,56.0
2498619,54.0
2498662,50.0
2498667,44.0
2498672,55.0
2498676,52.0
2498683,46.0
2498692,50.0
2498701,57.0
2498728,50.0
2498733,44.0
2498742,54.0
2498765,53.0
2498784,50.0
2498788,43.0
2498794,55.0
2498803,52.0
2498815,44.0
2498821,53.0
2498845,54.0
2498857,48.0
2498864,45.0
2498871,54.0
2498893,51.0
2498900,49.0
2498911,44.0
2498921,55.0
2498941,51.0
2498950,45.0
2498960,54.0
2498968,52.0
2498996,47.0
2499002,43.0
2499007,54.0
2499024,50.0
2499036,44.0
2499045,54.0
2499053,54.0
2499064,50.0
2499085,44.0
2499094,53.0
2499102,50.0
2499112,46.0
2499136,44.0
2499142,54.0
2499152,50.0
2499175,45.0
2499184,52.0
2499193,56.0
2499200,49.0
2499208,44.0
2499230,54.0
2499240,52.0
2499252,46.0
2499260,47.0
2499290,52.0
2499294,75.0
2499301,45.0
2499308,54.0
2499317,51.0
2499340,46.0
2499349,41.0
2499383,54.0
2499388,47.0
2499394,46.0
2499399,54.0
2499407,54.0
2499415,49.0
2499435,44.0
2499447,51.0
2499456,51.0
2499471,45.0
2499479,49.0
2499494,53.0
2499505,52.0
2499513,45.0
2499522,53.0
2499553,54.0
2499557,46.0
2499561,43.0
2499579,55.0
2499591,50.0
2499599,43.0
2499608,47.0
2499622,54.0
2499631,50.0
2499641,44.0
2499664,53.0
2499677,54.0
2499687,47.0
2499709,41.0
2499716,53.0
2499722,49.0
2499736,42.0
2499747,50.0
2499763,52.0
2499767,50.0
2499790,42.0
2499800,53.0
2499831,51.0
2499849,43.0
2499853,43.0
2499858,52.0
2499862,49.0
2499869,47.0
2499880,50.0
2499887,53.0
2499896,47.0
2499941,43.0
2499945,51.0
2499950,47.0
2499960,44.0
2499966,50.0
2499975,54.0
2499985,50.0
2499994,45.0
2500003,53.0
2500028,51.0
2500034,46.0
2500044,43.0
2500053,70.0
2500087,47.0
2500092,44.0
2500096,53.0
2500102,52.0
2500112,48.0
2500133,43.0
2500145,53.0
2500153,52.0
2500162,44.0
2500172,48.0
2500193,54.0
2500204,50.0
2500219,43.0
2500225,53.0
2500242,52.0
2500253,48.0
2500265,42.0
2500272,52.0
2500303,49.0
2500307,44.0
2500311,50.0
2500320,50.0
2500333,47.0
2500350,44.0
2500359,54.0
2500396,49.0
2500401,44.0
2500405,44.0
2500415,55.0
2500424,50.0
2500433,44.0
2500442,53.0
2500451,51.0
2500460,47.0
2500482,39.0
2500504,51.0
2500526,48.0
2500532,44.0
2500539,48.0
2500545,54.0
2500572,47.0
2500588,42.0
2500594,51.0
2500614,53.0
2500621,46.0
2500627,44.0
2500633,53.0
2500640,50.0
2500648,44.0
2500658,51.0
2500677,52.0
2500701,48.0
2500710,42.0
2500714,52.0
2500722,48.0
2500733,46.0
2500760,46.0
2500766,51.0
2500770,51.0
2500782,46.0
2500789,53.0
2500826,50.0
2500830,46.0
2500834,69.0
2500842,53.0
2500851,49.0
2500861,44.0
2500882,50.0
2500891,53.0
2500901,49.0
2500926,45.0
2500930,54.0
2500940,51.0
2500949,45.0
2500958,42.0
2500968,54.0
2500988,49.0
2500999,44.0
2501007,54.0
2501017,54.0
2501039,44.0
2501046,44.0
2501054,53.0
2501064,50.0
2501089,44.0
2501103,48.0
2501111,54.0
2501116,51.0
2501130,42.0
2501139,52.0
2501149,51.0
2501172,45.0
2501179,42.0
2501191,54.0
2501198,46.0
2501212,47.0
2501220,52.0
2501242,51.0
2501250,46.0
2501259,42.0
2501268,53.0
2501290,50.0
2501299,45.0
